Alert_ID,Inference_Row_ID,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,temperature_difference,power_consumption,load_signal,ambient_temperature,load_density,humidity,maintenance_due,shift_Morning,shift_Night,ambient_difference,load_stress,load_density_interaction,temperature_humidity_interaction,torque_speed_ratio,maintenance_load_interaction,rpm_std_10,torque_std_10,load_density_mean_10,Type_L,Type_M,Machine_Status_Code,Predicted_Status_Code,Critical_Class_Probability,Critical_Alert,Prediction_Status,Probability_Class_0,Probability_Class_1,Probability_Class_2,Alert_Level,Recommended_Action
122,39,300.4,309.5,1888.0,21.9,300.47,0.0483045891564096,300.4,300.5,-0.1000000000000227,309.66,0.1264911064217535,309.5,309.8,-0.1000000000000227,1540.4,191.66997098600703,1305.0,1888.0,522.0,40.3,11.002121007636084,21.9,54.2,-28.300000000000004,9.100000000000025,4329.868658883596,41347.2,300.4,0.2189999999999999,37.0009820369503,0.0,0.0,1.0,0.0,41347.2,4.796099999999997,11451.803940436115,0.0115995762711802,0.0,191.66997098600703,11.002121007636084,0.403,0.0,1.0,2,2,0.22399426174569445,True,CRITICAL,0.0002127945717378889,0.7757929436825677,0.22399426174569445,CRITICAL,Schedule immediate inspection and preventive maintenance
123,92,298.8,308.6,1872.0,22.5,298.82000000000005,0.0421637021364582,298.8,298.9,-0.0999999999999659,308.74,0.0699205898797314,308.6,308.8,-0.0999999999999659,1603.5,186.33556945587296,1441.0,1991.0,300.0,36.09,9.56747383354434,20.7,48.5,-11.6,9.800000000000011,4410.79608564007,42120.0,298.8,0.225,48.1440350994663,1.0,1.0,0.0,0.0,42120.0,5.0625,14857.2492316953,0.0120192307692243,0.225,186.33556945587296,9.56747383354434,0.3609,1.0,0.0,1,2,0.21829102104182002,True,CRITICAL,0.00036685309683208217,0.7813421258613479,0.21829102104182002,CRITICAL,Schedule immediate inspection and preventive maintenance
124,209,299.8,309.3,1663.0,35.2,299.85,0.0849836585611294,299.7,300.0,0.1000000000000227,309.34000000000003,0.0699205898983862,309.2,309.4,0.1000000000000227,1599.0,261.4587284193547,1291.0,2256.0,-28.0,36.6,10.988175462741792,15.9,56.4,7.5000000000000036,9.5,6130.043137292597,58537.600000000006,299.8,0.352,72.92229784999321,1.0,0.0,0.0,0.0,58537.600000000006,12.3904,22554.866725002903,0.0211665664461688,0.352,261.4587284193547,10.988175462741792,0.366,0.0,1.0,2,2,0.21811915768418708,True,CRITICAL,0.0004335743825576125,0.7814472679332553,0.21811915768418708,CRITICAL,Schedule immediate inspection and preventive maintenance
125,1860,298.6,309.4,2312.0,15.5,298.37,0.1059349906000631,298.3,298.6,0.1000000000000227,309.18,0.1135292425096421,309.0,309.4,0.1999999999999886,1510.9,290.4083140836156,1339.0,2312.0,744.0,43.89,11.75485242593685,15.5,58.8,-25.1,10.799999999999956,3752.737144468128,35836.0,298.6,0.155,50.29982043786183,0.0,0.0,0.0,0.0,35836.0,2.4025,15562.76444347445,0.006704152249132,0.0,290.4083140836156,11.75485242593685,0.4388999999999999,1.0,0.0,1,2,0.21792688993539852,True,CRITICAL,0.00025744419392926426,0.7818156658706722,0.21792688993539852,CRITICAL,Schedule immediate inspection and preventive maintenance
126,1045,300.9,310.0,1671.0,26.8,300.74,0.0966091783320378,300.6,300.9,0.0999999999999659,309.88,0.0918936583922111,309.7,310.0,0.1000000000000227,1580.8,230.7349609881878,1312.0,2041.0,-370.0,39.89,14.645625057788878,19.2,65.3,7.600000000000001,9.100000000000025,4689.6438495727,44782.8,300.9,0.268,79.32180276776953,1.0,0.0,1.0,0.0,44782.8,7.1824,24589.75885800856,0.0160383004189012,0.268,230.7349609881878,14.645625057788878,0.3989,1.0,0.0,1,2,0.21425849731562174,True,CRITICAL,0.000155137077420089,0.7855863656069582,0.21425849731562174,CRITICAL,Schedule immediate inspection and preventive maintenance
127,182,301.5,310.7,1942.0,20.5,301.5,0.0471404521150407,301.4,301.6,0.0,310.68,0.0632455532841053,310.6,310.8,0.0,1668.6,199.3412484493145,1394.0,1961.0,71.0,31.62,9.102234157978572,20.5,46.7,-0.8000000000000007,9.199999999999989,4168.998171068775,39811.0,301.5,0.205,60.486135278324056,1.0,0.0,0.0,0.0,39811.0,4.2025,18793.042230975283,0.0105561277033931,0.205,199.3412484493145,9.102234157978572,0.3162,1.0,0.0,2,2,0.2132378741872471,True,CRITICAL,0.0003889664965070385,0.786373159316246,0.2132378741872471,CRITICAL,Schedule immediate inspection and preventive maintenance
128,116,299.7,311.2,1835.0,23.7,299.8,0.0942809041909905,299.7,299.9,0.0,311.26,0.0966091783659112,311.1,311.4,0.0,1527.5,141.55112935692583,1352.0,1835.0,219.0,39.78,9.110531146852978,23.7,52.3,-18.6,11.5,4554.209790276443,43489.5,299.7,0.237,40.37893513569313,1.0,1.0,0.0,0.0,43489.5,5.616899999999999,12565.924614227702,0.0129155313351428,0.237,141.55112935692583,9.110531146852978,0.3978,1.0,0.0,1,2,0.20995157527531763,True,CRITICAL,0.00011234144608321626,0.7899360832785991,0.20995157527531763,CRITICAL,Schedule immediate inspection and preventive maintenance
129,1886,300.8,309.7,1997.0,20.7,300.61,0.1100504934628837,300.4,300.8,0.1000000000000227,309.45,0.1581138830184343,309.2,309.7,0.0,1577.4,201.1203067265386,1380.0,1997.0,374.0,39.3,10.71706842170732,20.7,51.5,-12.000000000000004,8.899999999999977,4328.894765160983,41337.9,300.8,0.207,52.00544682514344,0.0,0.0,0.0,0.0,41337.9,4.2849,16106.086881746922,0.0103655483224785,0.0,201.1203067265386,10.71706842170732,0.393,1.0,0.0,1,2,0.20884659671828099,True,CRITICAL,0.0003094296016893873,0.7908439736800296,0.20884659671828099,CRITICAL,Schedule immediate inspection and preventive maintenance
130,950,299.0,310.1,1362.0,59.5,299.05,0.0707106781612898,298.9,299.1,-0.1000000000000227,310.05,0.0707106782300174,309.9,310.1,0.0,1463.8,176.84318225792853,1338.0,1894.0,-5.0,44.81,10.64283274738854,24.2,59.5,13.9,11.100000000000025,8486.384235142108,81039.0,299.0,0.595,54.03230733487287,0.0,0.0,1.0,0.0,81039.0,35.4025,16755.41850454408,0.0436857562407902,0.0,176.84318225792853,10.64283274738854,0.4480999999999999,1.0,0.0,0,2,0.20718514749434583,True,CRITICAL,0.7024885442352397,0.09032630827041455,0.20718514749434583,CRITICAL,Schedule immediate inspection and preventive maintenance
131,536,299.5,309.3,1972.0,19.3,299.47,0.0948683298053947,299.3,299.6,0.0,309.16,0.0843274042839416,309.0,309.3,0.1000000000000227,1584.5,229.76328398302888,1304.0,1972.0,473.0,35.529999999999994,11.047478344752664,19.3,50.5,-22.2,9.800000000000011,3985.591991952203,38059.6,299.5,0.193,64.72369274563096,0.0,1.0,0.0,0.0,38059.6,3.7249,20019.03816622365,0.0097870182555731,0.0,229.76328398302888,11.047478344752664,0.3553,1.0,0.0,2,2,0.20618193296800327,True,CRITICAL,0.0002644934429489609,0.7935535735890478,0.20618193296800327,CRITICAL,Schedule immediate inspection and preventive maintenance
132,1489,298.0,307.5,1644.0,32.8,298.06,0.107496769977973,297.9,298.2,0.1000000000000227,307.73,0.1494434118102983,307.5,307.9,0.0,1515.8,100.3425244959595,1384.0,1647.0,-3.0,38.010000000000005,6.720358786718346,30.8,49.8,1.9999999999999964,9.5,5646.824299268437,53923.2,298.0,0.3279999999999999,61.70508450429328,0.0,1.0,0.0,0.0,53923.2,10.758399999999996,18974.313485070183,0.0199513381995012,0.0,100.3425244959595,6.720358786718346,0.3801,1.0,0.0,2,2,0.20387484719635343,True,CRITICAL,0.0006008968583629218,0.7955242559452836,0.20387484719635343,CRITICAL,Schedule immediate inspection and preventive maintenance
133,1734,299.2,309.0,1881.0,23.9,299.32,0.0632455532037317,299.2,299.4,-0.1999999999999886,309.14,0.0843274042835811,309.0,309.3,-0.1000000000000227,1523.3,137.52013993916793,1366.0,1881.0,441.0,40.58,7.5628918631257775,23.9,50.0,-26.1,9.800000000000011,4707.770839183912,44955.9,299.2,0.239,79.0662444732476,0.0,1.0,0.0,0.0,44955.9,5.7121,24431.469542233503,0.0127060074428427,0.0,137.52013993916793,7.5628918631257775,0.4058,0.0,1.0,1,2,0.20335857250006859,True,CRITICAL,0.0003394045125969291,0.7963020229873344,0.20335857250006859,CRITICAL,Schedule immediate inspection and preventive maintenance
134,1234,302.9,312.4,2030.0,19.1,302.93,0.082327260248989,302.8,303.1,0.0999999999999659,312.36,0.0843274043517258,312.3,312.5,0.0999999999999659,1596.5,199.90344891693903,1336.0,2030.0,694.0,37.68,11.349184992764936,19.1,57.5,-38.4,9.5,4060.299065254569,38773.0,302.9,0.191,71.01621386632007,1.0,1.0,0.0,0.0,38773.0,3.6481,22185.46521183839,0.0094088669950692,0.191,199.90344891693903,11.349184992764936,0.3767999999999999,1.0,0.0,2,2,0.20275604841330996,True,CRITICAL,0.00018458877043907372,0.7970593628162509,0.20275604841330996,CRITICAL,Schedule immediate inspection and preventive maintenance
135,396,302.5,311.4,1629.0,31.7,302.49,0.073786478738159,302.4,302.6,0.0,311.37,0.1494434118351345,311.1,311.5,0.0,1527.9,101.72998028549746,1330.0,1674.0,-45.0,38.88,8.58199665967465,27.0,58.6,4.699999999999999,8.899999999999977,5407.654850550647,51639.3,302.5,0.317,71.18976150873928,0.0,1.0,0.0,0.0,51639.3,10.0489,22168.49173382141,0.0194597912829837,0.0,101.72998028549746,8.58199665967465,0.3887999999999999,0.0,1.0,2,2,0.1976232861581851,True,CRITICAL,0.0005603319940759023,0.801816381847739,0.1976232861581851,CRITICAL,Schedule immediate inspection and preventive maintenance
136,1086,298.9,309.3,1665.0,32.5,299.03000000000003,0.0674948557721482,298.9,299.1,-0.1000000000000227,309.42,0.063245553204866,309.3,309.5,-0.0999999999999659,1609.8,182.52171864678968,1339.0,1861.0,246.0,35.3,9.555219632338256,23.3,48.3,-15.799999999999995,10.400000000000034,5666.647748912589,54112.5,298.9,0.325,79.7553112865046,0.0,0.0,1.0,0.0,54112.5,10.5625,24668.31778091588,0.0195195195195077,0.0,182.52171864678968,9.555219632338256,0.353,1.0,0.0,1,2,0.19543818025134466,True,CRITICAL,0.0006428293521344347,0.8039189903965209,0.19543818025134466,CRITICAL,Schedule immediate inspection and preventive maintenance
137,531,302.3,311.2,1297.0,62.5,302.18,0.0632455532065284,302.1,302.3,0.1000000000000227,311.11,0.0567646212799747,311.0,311.2,0.0,1516.7,124.92313192074512,1297.0,1711.0,-264.0,40.620000000000005,10.693902727982708,28.7,62.5,27.6,8.899999999999977,8488.84514938742,81062.5,302.3,0.625,81.09227497738925,0.0,0.0,0.0,0.0,81062.5,39.0625,25235.915972963536,0.0481881264456066,0.0,124.92313192074512,10.693902727982708,0.4062,1.0,0.0,0,2,0.19417376863149954,True,CRITICAL,0.7027041267291413,0.10312210463935928,0.19417376863149954,CRITICAL,Schedule immediate inspection and preventive maintenance
138,16,303.9,313.2,1680.0,29.1,303.81,0.0875595035937871,303.7,303.9,0.0,313.14,0.051639778104134,313.1,313.2,0.0999999999999659,1536.6,246.5437531600041,1309.0,2130.0,255.0,40.8,12.453736610172696,18.1,55.8,-20.2,9.300000000000011,5119.539388289927,48888.0,303.9,0.291,38.804468567478814,0.0,0.0,0.0,0.0,48888.0,8.4681,12153.559555334365,0.0173214285714182,0.0,246.5437531600041,12.453736610172696,0.408,0.0,0.0,2,2,0.18829343056921358,True,CRITICAL,0.00021865674452601047,0.8114879126862604,0.18829343056921358,CRITICAL,Schedule immediate inspection and preventive maintenance
139,905,303.6,312.9,1873.0,23.5,303.87,0.1337493509962094,303.6,304.0,-0.0999999999999659,313.12,0.1398411798129584,312.9,313.3,0.0,1539.1,144.93097974169518,1422.0,1873.0,413.0,39.59,9.215982494196366,23.5,49.8,-26.3,9.299999999999956,4609.292381469385,44015.5,303.6,0.235,43.11404121570119,0.0,0.0,1.0,0.0,44015.5,5.5225,13490.383496392902,0.0125467164975907,0.0,144.93097974169518,9.215982494196366,0.3959,1.0,0.0,1,2,0.18386824318367578,True,CRITICAL,0.0002905854821888417,0.8158411713341354,0.18386824318367578,CRITICAL,Schedule immediate inspection and preventive maintenance
140,1266,301.2,310.7,1747.0,27.3,301.3,0.0942809041781077,301.2,301.5,-0.1000000000000227,310.81,0.0994428926542676,310.7,311.0,-0.1000000000000227,1547.7,181.0672373579576,1381.0,1962.0,366.0,38.64,9.088356409286725,22.5,52.6,-20.6,9.5,4994.409752897444,47693.1,301.2,0.273,62.46100499434319,0.0,0.0,0.0,0.0,47693.1,7.4529,19406.634251742427,0.015626788780758,0.0,181.0672373579576,9.088356409286725,0.3863999999999999,0.0,0.0,1,2,0.183172891497263,True,CRITICAL,0.0001688768815088688,0.8166582316212281,0.183172891497263,CRITICAL,Schedule immediate inspection and preventive maintenance
141,1050,299.0,309.9,1373.0,55.7,299.17,0.1494434118272509,299.0,299.4,0.0,310.15,0.2121320343928519,309.9,310.5,-0.1000000000000227,1536.9,121.0421873195856,1373.0,1749.0,-115.0,39.28,8.57331778121982,28.1,55.7,9.400000000000006,10.899999999999975,8008.558464506613,76476.1,299.0,0.557,47.13035084767261,0.0,1.0,0.0,0.0,76476.1,31.02490000000001,14605.69572769374,0.0405680990531387,0.0,121.0421873195856,8.57331778121982,0.3928,1.0,0.0,2,2,0.18301805665654758,True,CRITICAL,0.5428476014612296,0.2741343418822228,0.18301805665654758,CRITICAL,Schedule immediate inspection and preventive maintenance
142,991,300.6,309.4,1367.0,63.2,300.61,0.1197218999750132,300.5,300.8,0.1000000000000227,309.47,0.1251665557163549,309.3,309.7,0.0,1574.0,138.68189018998072,1367.0,1877.0,-135.0,37.7,11.377951387564396,23.8,63.2,28.90000000000001,8.799999999999955,9047.200411709931,86394.40000000001,300.6,0.632,45.262876486813504,1.0,1.0,0.0,0.0,86394.40000000001,39.9424,14004.333985020095,0.0462326261887006,0.632,138.68189018998072,11.377951387564396,0.377,0.0,1.0,2,2,0.18197661488294797,True,CRITICAL,0.7577037599884872,0.060319625128564786,0.18197661488294797,CRITICAL,Schedule immediate inspection and preventive maintenance
143,100,302.7,312.0,1944.0,21.4,302.53000000000003,0.0823272602488678,302.4,302.7,0.0999999999999659,311.9,0.0666666667570244,311.8,312.0,0.1000000000000227,1514.9,185.48761563930503,1298.0,1944.0,346.0,41.42999999999999,11.84211411305711,21.4,59.4,-14.1,9.300000000000011,4356.509364586038,41601.6,302.7,0.214,49.55394406878232,0.0,0.0,0.0,0.0,41601.6,4.579599999999999,15460.830549460085,0.0110082304526692,0.0,185.48761563930503,11.84211411305711,0.4143,0.0,1.0,1,2,0.17504625917236669,True,CRITICAL,0.0007317248496332049,0.824222015978,0.17504625917236669,CRITICAL,Schedule immediate inspection and preventive maintenance
144,1201,300.5,311.4,2072.0,18.8,300.5,0.0471404521238571,300.4,300.6,0.0,311.45,0.0707106781937511,311.4,311.6,-0.1000000000000227,1575.7,233.6255551090217,1309.0,2072.0,573.0,37.78,11.75838235283906,18.8,55.5,-18.8,10.899999999999975,4079.2114530291774,38953.6,300.5,0.188,61.81748139497781,0.0,0.0,0.0,0.0,38953.6,3.5344,19249.963706396087,0.0090733590733546,0.0,233.6255551090217,11.75838235283906,0.3778,0.0,1.0,1,2,0.17378732404598082,True,CRITICAL,0.0006105155287095193,0.8256021604253097,0.17378732404598082,CRITICAL,Schedule immediate inspection and preventive maintenance
145,1327,302.2,310.8,1827.0,23.8,302.38,0.091893658348529,302.2,302.5,-0.1000000000000227,311.03000000000003,0.1251665557296492,310.8,311.1,0.0,1623.7,189.6230471224397,1366.0,1887.0,362.0,35.43,11.017163377607174,22.4,54.4,-20.0,8.600000000000023,4553.487223966118,43482.6,302.2,0.238,52.75666076578953,0.0,1.0,0.0,0.0,43482.6,5.6644,16396.770166007387,0.0130268199233645,0.0,189.6230471224397,11.017163377607174,0.3542999999999999,1.0,0.0,1,2,0.1724440438485724,True,CRITICAL,0.0001569285213780078,0.8273990276300496,0.1724440438485724,CRITICAL,Schedule immediate inspection and preventive maintenance
146,579,298.8,308.8,1991.0,20.7,298.92,0.1032795558993116,298.8,299.1,0.0,308.9,0.0816496580938039,308.8,309.0,-0.0999999999999659,1637.0,193.7650352589156,1351.0,1991.0,139.0,34.22,9.718344623557156,20.7,52.2,-4.300000000000001,10.0,4315.888571575122,41213.7,298.8,0.207,65.87786566048092,0.0,0.0,0.0,0.0,41213.7,4.2849,20343.084915956508,0.0103967855349018,0.0,193.7650352589156,9.718344623557156,0.3421999999999999,1.0,0.0,1,2,0.17228079676617178,True,CRITICAL,0.00026438317998818254,0.82745482005384,0.17228079676617178,CRITICAL,Schedule immediate inspection and preventive maintenance
147,1567,300.7,309.5,1685.0,31.1,300.7,5.839649174910956e-07,300.7,300.7,0.0,309.52,0.0421637021750853,309.5,309.6,0.0,1656.2,205.2731513536674,1445.0,2007.0,240.0,33.52,11.27344963472439,19.7,49.9,-15.299999999999995,8.800000000000011,5487.681687413091,52403.5,300.7,0.311,77.47111347274449,0.0,0.0,0.0,0.0,52403.5,9.6721,23977.30961981442,0.0184569732937575,0.0,205.2731513536674,11.27344963472439,0.3352,1.0,0.0,1,2,0.17073645739608034,True,CRITICAL,0.0012207056831625403,0.8280428369207571,0.17073645739608034,CRITICAL,Schedule immediate inspection and preventive maintenance
148,833,300.4,311.3,2026.0,20.3,300.44,0.0516397779920871,300.4,300.5,0.0,311.14,0.1173787791231237,311.0,311.3,0.0,1659.3,241.1007396642831,1351.0,2074.0,387.0,35.160000000000004,12.585282409756903,18.9,62.0,-14.3,10.900000000000034,4306.893144610343,41127.8,300.4,0.203,54.580094046077775,0.0,0.0,0.0,0.0,41127.8,4.120900000000001,16990.78327654401,0.0100197433366189,0.0,241.1007396642831,12.585282409756903,0.3515999999999999,0.0,0.0,1,2,0.16966321149290628,True,CRITICAL,0.00036375538734926833,0.8299730331197445,0.16966321149290628,CRITICAL,Schedule immediate inspection and preventive maintenance
149,672,297.4,309.3,1759.0,24.8,297.52000000000004,0.0788810637746694,297.4,297.6,0.0,309.42,0.1135292424407859,309.3,309.6,0.0,1583.7,118.49430366055591,1365.0,1759.0,394.0,36.73,8.023029353056065,24.8,52.4,-27.6,11.900000000000034,4568.210821535942,43623.2,297.4,0.248,51.5316477429771,0.0,0.0,1.0,0.0,43623.2,6.1504,15938.738646902815,0.0140989198408106,0.0,118.49430366055591,8.023029353056065,0.3673,1.0,0.0,1,2,0.16959882905804252,True,CRITICAL,0.00022341372519225295,0.8301777572167651,0.16959882905804252,CRITICAL,Schedule immediate inspection and preventive maintenance
150,933,299.7,311.1,1618.0,30.3,299.58000000000004,0.0632455532568471,299.5,299.7,0.0999999999999659,310.81,0.119721900021378,310.7,311.1,0.2000000000000454,1493.2,124.4800742644704,1283.0,1679.0,-61.0,41.36,8.322152499337012,30.3,52.4,-0.8999999999999986,11.400000000000034,5133.927882643368,49025.4,299.7,0.303,68.54288516653477,0.0,0.0,1.0,0.0,49025.4,9.1809,21323.69157530897,0.0187268232385545,0.0,124.4800742644704,8.322152499337012,0.4136,0.0,1.0,1,2,0.1694765890991105,True,CRITICAL,0.0008532382635086013,0.8296701726373809,0.1694765890991105,CRITICAL,Schedule immediate inspection and preventive maintenance
151,102,302.3,310.8,1723.0,26.3,302.4,0.0816496580941856,302.3,302.5,0.0,310.99,0.0994428926337399,310.8,311.1,-0.0999999999999659,1634.7,215.69888991626755,1432.0,2211.0,200.0,34.02,8.569688183099624,15.4,44.5,-16.900000000000002,8.5,4745.365231271871,45314.9,302.3,0.263,67.1358577372779,0.0,0.0,0.0,0.0,45314.9,6.9169,20865.824584745973,0.0152640742890219,0.0,215.69888991626755,8.569688183099624,0.3402,1.0,0.0,2,2,0.16741176147068765,True,CRITICAL,0.0002518704486647718,0.8323363680806476,0.16741176147068765,CRITICAL,Schedule immediate inspection and preventive maintenance
152,706,301.8,311.1,1647.0,31.6,301.71,0.0567646212238463,301.6,301.8,0.0,310.86,0.1264911064314035,310.7,311.1,0.1000000000000227,1598.5,166.94526714531654,1318.0,1954.0,41.0,36.38,9.107847654022809,21.6,55.0,-1.6999999999999955,9.300000000000011,5450.160599153717,52045.2,301.8,0.316,72.3360800842031,1.0,1.0,0.0,0.0,52045.2,9.9856,22503.75451419559,0.0191863995142567,0.316,166.94526714531654,9.107847654022809,0.3637999999999999,0.0,1.0,1,2,0.167122154652047,True,CRITICAL,0.0005804840884939064,0.8322973612594591,0.167122154652047,CRITICAL,Schedule immediate inspection and preventive maintenance
153,498,300.3,311.6,1709.0,29.5,300.3,0.0666666667020395,300.2,300.4,0.0,311.52,0.1032795559505161,311.4,311.7,0.1000000000000227,1498.8,219.72548529674023,1200.0,1960.0,161.0,44.41,16.10800008277447,20.9,76.6,-2.700000000000003,11.300000000000011,5279.498814235207,50415.5,300.3,0.295,76.43721328642386,0.0,0.0,0.0,0.0,50415.5,8.702499999999999,23817.83566004968,0.0172615564657593,0.0,219.72548529674023,16.10800008277447,0.4441,1.0,0.0,1,2,0.16509420664886404,True,CRITICAL,0.000738790437516862,0.8341670029136192,0.16509420664886404,CRITICAL,Schedule immediate inspection and preventive maintenance
154,1431,300.2,309.7,1678.0,30.5,300.2,0.0816496581261421,300.1,300.3,0.0999999999999659,309.75,0.0971825316219867,309.6,309.9,0.0,1542.3,116.2583808209522,1410.0,1680.0,-2.0,40.59,8.358688094830821,30.1,55.0,-3.299999999999997,9.5,5359.452347269067,51179.0,300.2,0.305,43.62928970246361,0.0,0.0,0.0,0.0,51179.0,9.3025,13511.99102085298,0.0181764004767472,0.0,116.2583808209522,8.358688094830821,0.4059,1.0,0.0,1,2,0.1620453440181992,True,CRITICAL,0.00036506617750217197,0.8375895898042985,0.1620453440181992,CRITICAL,Schedule immediate inspection and preventive maintenance
155,1061,302.0,310.7,2157.0,17.8,302.13,0.1418136492417056,301.9,302.3,0.1000000000000227,310.75,0.1080123450000549,310.6,310.9,0.0999999999999659,1594.6,239.060754714034,1314.0,2157.0,584.0,38.18,12.529768996717856,17.8,60.5,-18.8,8.699999999999989,4020.673109917289,38394.6,302.0,0.178,40.95500288046778,0.0,0.0,1.0,0.0,38394.6,3.1684,12724.71939496134,0.0082522021325877,0.0,239.060754714034,12.529768996717856,0.3818,0.0,1.0,1,2,0.16147649616177245,True,CRITICAL,0.00048709498000277585,0.8380364088582248,0.16147649616177245,CRITICAL,Schedule immediate inspection and preventive maintenance
156,1243,301.2,310.9,1798.0,22.3,301.36,0.0966091783273234,301.2,301.5,0.0,311.16,0.1349897115803123,310.9,311.3,-0.1000000000000227,1664.8,267.0176024160174,1397.0,2323.0,225.0,32.19,9.322070585444193,15.9,47.6,-10.499999999999996,9.699999999999989,4198.780469424807,40095.4,301.2,0.223,42.8973186210884,0.0,0.0,1.0,0.0,40095.4,4.9729,13336.776359296384,0.0124026696329185,0.0,267.0176024160174,9.322070585444193,0.3218999999999999,0.0,0.0,1,2,0.15842995922814615,True,CRITICAL,0.0003181255614630109,0.8412519152103908,0.15842995922814615,CRITICAL,Schedule immediate inspection and preventive maintenance
157,401,302.7,310.7,1977.0,20.0,302.71,0.0737864787434293,302.6,302.9,0.0,310.66,0.0843274043043162,310.5,310.8,0.0,1585.7,200.7342355786172,1349.0,1977.0,579.0,37.540000000000006,12.545136286403793,20.0,57.7,-37.7,8.0,4140.619117431347,39540.0,302.7,0.2,76.3835567784597,0.0,1.0,0.0,0.0,39540.0,4.0,23732.37109106743,0.0101163378856802,0.0,200.7342355786172,12.545136286403793,0.3754,1.0,0.0,1,2,0.15744228793974335,True,CRITICAL,0.00033087285414965076,0.842226839206107,0.15744228793974335,CRITICAL,Schedule immediate inspection and preventive maintenance
158,932,298.8,309.6,1890.0,24.0,298.71000000000004,0.0875595036211016,298.6,298.8,0.0,309.51,0.0994428926721256,309.4,309.6,0.0,1598.5,172.6546006080032,1375.0,1890.0,197.0,37.4,8.631595706730469,24.0,48.3,-9.299999999999995,10.800000000000011,4750.088092227767,45360.0,298.8,0.24,49.62022467802567,0.0,1.0,0.0,0.0,45360.0,5.76,15362.421560316749,0.0126984126984059,0.0,172.6546006080032,8.631595706730469,0.3739999999999999,1.0,0.0,2,2,0.15667325916488514,True,CRITICAL,0.0002459923250153963,0.8430807485100994,0.15667325916488514,CRITICAL,Schedule immediate inspection and preventive maintenance
159,1749,298.0,308.4,1911.0,22.0,298.06000000000006,0.0699205899595471,298.0,298.2,0.0,308.51,0.099442892668429,308.4,308.7,0.0,1524.7,179.80609926621565,1354.0,1911.0,479.0,40.52,10.24855545376469,22.0,53.9,-24.200000000000003,10.399999999999975,4402.627944740737,42042.0,298.0,0.22,69.06827877902799,0.0,0.0,0.0,0.0,42042.0,4.84,21300.65717545223,0.0115122972265769,0.0,179.80609926621565,10.24855545376469,0.4051999999999999,1.0,0.0,1,2,0.1561058176951699,True,CRITICAL,0.0003143212082833194,0.8435798610965468,0.1561058176951699,CRITICAL,Schedule immediate inspection and preventive maintenance
160,294,300.7,311.0,1981.0,19.9,300.7,0.0666666667028569,300.6,300.8,0.0,311.08000000000004,0.0918936584079557,311.0,311.2,-0.1000000000000227,1483.7,189.6423827453457,1324.0,1981.0,608.0,42.99,10.27396385692158,19.9,52.3,-30.0,10.300000000000011,4128.251714351715,39421.9,300.7,0.1989999999999999,68.09107989945535,0.0,0.0,0.0,0.0,39421.9,3.9600999999999975,21176.325848730616,0.0100454316001968,0.0,189.6423827453457,10.27396385692158,0.4298999999999999,0.0,0.0,1,2,0.1554769542073589,True,CRITICAL,0.000295226808304815,0.8442278189843363,0.1554769542073589,CRITICAL,Schedule immediate inspection and preventive maintenance
161,1946,301.8,310.0,1642.0,32.6,301.79,0.0994428926015715,301.7,302.0,0.0,309.95,0.0527046276988081,309.9,310.0,0.0,1505.5,183.8182979647727,1317.0,1832.0,-139.0,41.59,12.251299250827786,22.9,61.0,8.700000000000003,8.199999999999989,5605.564715751291,53529.2,301.8,0.326,73.40162271270412,0.0,0.0,0.0,0.0,53529.2,10.6276,22754.50304093828,0.0198538367843971,0.0,183.8182979647727,12.251299250827786,0.4159,1.0,0.0,2,2,0.155335503568136,True,CRITICAL,0.00038965185751047775,0.8442748445743536,0.155335503568136,CRITICAL,Schedule immediate inspection and preventive maintenance
162,1966,302.7,310.5,1725.0,29.0,302.73,0.0823272602405648,302.6,302.8,-0.1000000000000227,310.54,0.0699205899148295,310.4,310.6,-0.1000000000000227,1614.7,206.28031090403405,1263.0,2016.0,108.0,35.93,13.176076806090691,19.9,67.8,-8.899999999999999,7.800000000000011,5238.605749860979,50025.0,302.7,0.29,64.2549949272493,0.0,0.0,1.0,0.0,50025.0,8.41,19951.17592491091,0.0168115942028888,0.0,206.28031090403405,13.176076806090691,0.3593,1.0,0.0,2,2,0.15338069018870207,True,CRITICAL,0.00022669960960991,0.8463926102016881,0.15338069018870207,CRITICAL,Schedule immediate inspection and preventive maintenance
