UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,Tool_wear_min_rolling_mean,Tool_wear_min_rolling_std,Tool_wear_min_rolling_min,Tool_wear_min_rolling_max,Tool_wear_min_change,temperature_difference,power_consumption,load_signal,tool_wear_change,ambient_temperature,load_density,humidity,vibration_level,maintenance_due,shift_Morning,shift_Night
7801,M,300.1,311.4,1524,40.6,98,0,0,0,0,0,0,300.08000000000004,0.0632455532454695,300.0,300.2,0.1000000000000227,311.47,0.082327260299543,311.4,311.6,0.0,1506.6,135.34252842325358,1374.0,1812.0,150.0,41.65,8.732347272577242,28.3,55.8,-1.2999999999999972,86.5,8.82232017857116,73.0,98.0,2.0,11.299999999999956,6479.472016175876,61874.4,2.0,300.1,0.406,83.57385351351368,1.524,0,True,False
7802,L,300.0,311.4,1383,49.6,101,0,0,0,0,0,0,300.07000000000005,0.0674948558107183,300.0,300.2,-0.1000000000000227,311.47,0.082327260299543,311.4,311.6,0.0,1503.1,138.3083913257267,1374.0,1812.0,-141.0,41.84,8.897715062493937,28.3,55.8,9.0,89.3,8.499019551291239,75.0,101.0,3.0,11.399999999999975,7183.440097992278,68596.8,3.0,300.0,0.496,82.17136831251416,1.383,0,True,False
7803,L,299.9,311.3,1429,58.2,103,0,0,0,0,0,0,300.05,0.0849836585917169,299.9,300.2,-0.1000000000000227,311.46,0.096609178363026,311.3,311.6,-0.0999999999999659,1497.5,140.2428449353294,1374.0,1812.0,46.0,43.62,10.254624972827136,28.3,58.2,8.600000000000001,92.1,7.852105167116643,80.0,103.0,2.0,11.400000000000034,8709.31164984084,83167.8,2.0,299.9,0.5820000000000001,48.29912696899709,1.429,0,False,True
7804,M,299.8,311.3,1517,41.2,105,0,0,0,0,0,0,300.02,0.1135292424637043,299.8,300.2,-0.0999999999999659,311.43999999999994,0.1074967700267909,311.3,311.6,0.0,1505.8,138.51257463975082,1374.0,1812.0,88.0,43.66,10.243176590621838,28.3,58.2,-17.0,94.6,7.545418035685223,82.0,105.0,2.0,11.5,6545.026582880784,62500.4,2.0,299.8,0.412,46.3169139218743,1.517,0,True,False
7805,M,299.9,311.4,1480,44.9,108,0,0,0,0,0,0,299.99,0.099442892629213,299.8,300.1,0.0999999999999659,311.42,0.0918936584051021,311.3,311.6,0.0999999999999659,1512.3,135.2652127406634,1374.0,1812.0,-37.0,42.57,9.348683805161366,28.3,58.2,3.699999999999996,97.2,7.192588778266856,85.0,108.0,3.0,11.5,6958.837167211631,66452.0,3.0,299.9,0.449,82.87452655106105,1.48,0,True,False
7806,L,299.9,311.4,1706,28.8,111,0,0,0,0,0,0,299.97,0.0948683298347236,299.8,300.1,0.0,311.4,0.0666666667463234,311.3,311.5,0.0,1515.5,139.81753983117986,1374.0,1812.0,226.0,42.49,9.474580025872614,28.3,58.2,-16.099999999999998,99.8,6.9888800565160585,90.0,111.0,3.0,11.5,5145.17478434322,49132.8,3.0,299.9,0.288,57.93142437157329,1.706,0,True,False
7807,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,299.96,0.0843274043046946,299.8,300.1,0.1000000000000227,311.4,0.0666666667463234,311.3,311.5,0.1000000000000227,1505.0,148.61508821261612,1349.0,1812.0,-357.0,42.11,9.101825213781035,28.3,58.2,19.8,102.1,7.187179944559951,92.0,113.0,2.0,11.5,6865.573753302062,65561.40000000001,2.0,300.0,0.486,45.41488615423459,1.349,0,False,False
7808,M,300.0,311.5,1451,49.0,115,0,0,0,0,0,0,299.96,0.0843274043046946,299.8,300.1,0.0,311.41,0.0737864788092567,311.3,311.5,0.0,1502.5,149.3655099263374,1349.0,1812.0,102.0,43.11,9.269957449260929,28.3,58.2,0.3999999999999986,104.4,7.275529763066627,94.0,115.0,2.0,11.5,7445.46986925269,71099.0,2.0,300.0,0.49,70.34984818152091,1.451,0,False,True
7809,L,299.9,311.4,1627,36.7,118,0,0,0,0,0,0,299.95,0.0849836585933153,299.8,300.1,-0.1000000000000227,311.4,0.0666666667463277,311.3,311.5,-0.1000000000000227,1484.0,114.0555420252172,1349.0,1706.0,176.0,43.95,8.083487971029221,28.8,58.2,-12.299999999999995,106.8,7.420691791646364,96.0,118.0,3.0,11.5,6252.9108259744935,59710.9,3.0,299.9,0.367,49.22101619518958,1.627,0,True,False
7810,M,300.0,311.4,1537,35.4,120,0,0,0,0,0,0,299.95,0.0849836585933153,299.8,300.1,0.1000000000000227,311.4,0.0666666667463277,311.3,311.5,0.0,1500.3,108.0792404776305,1349.0,1706.0,-90.0,43.3,8.516389427972737,28.8,58.2,-1.3000000000000045,109.2,7.420691791646773,98.0,120.0,2.0,11.399999999999975,5697.780932109664,54409.8,2.0,300.0,0.354,48.36234875355262,1.537,0,True,False
7811,L,300.1,311.5,2218,17.0,123,0,0,0,0,0,0,299.95,0.0849836585933153,299.8,300.1,0.1000000000000227,311.41,0.0737864788092567,311.3,311.5,0.1000000000000227,1569.7,251.99164448228728,1349.0,2218.0,681.0,40.94,11.93251393834878,17.0,58.2,-18.4,111.7,7.439384681840151,101.0,123.0,3.0,11.399999999999975,3948.563086541891,37706.0,3.0,300.1,0.17,78.96245215388925,2.218,0,True,False
7812,M,300.0,311.4,1466,39.0,125,0,0,0,0,0,0,299.95,0.0849836585933153,299.8,300.1,-0.1000000000000227,311.41,0.0737864788092567,311.3,311.5,-0.1000000000000227,1578.0,246.4652330676877,1349.0,2218.0,-752.0,39.88,11.542173875738388,17.0,58.2,22.0,114.1,7.475143997123884,103.0,125.0,2.0,11.399999999999975,5987.247279211428,57174.0,2.0,300.0,0.39,43.12395766884517,1.466,0,True,False
7813,L,300.0,311.5,1666,32.0,128,0,0,0,0,0,0,299.96,0.0843274043046946,299.8,300.1,0.0,311.42999999999995,0.0674948558498142,311.3,311.5,0.1000000000000227,1601.7,241.8980731171211,1349.0,2218.0,200.0,37.26,9.757185386507162,17.0,49.0,-7.0,116.6,7.530677998100626,105.0,128.0,3.0,11.5,5582.819584939302,53312.0,3.0,300.0,0.32,38.21964732331182,1.666,1,True,False
7814,L,300.0,311.5,1455,41.7,130,0,0,0,0,0,0,299.98,0.0632455532476784,299.9,300.1,0.0,311.45,0.0527046277703991,311.4,311.5,0.0,1595.5,245.08377252595469,1349.0,2218.0,-211.0,37.31,9.780871354048507,17.0,49.0,9.700000000000005,119.1,7.400450436739555,108.0,130.0,2.0,11.5,6353.714062252677,60673.50000000001,2.0,300.0,0.417,48.459322008584365,1.455,0,False,False
7815,L,300.0,311.4,1927,24.6,132,0,0,0,0,0,0,299.99,0.0567646212688934,299.9,300.1,0.0,311.45,0.0527046277703991,311.4,311.5,-0.1000000000000227,1640.2,261.86629327875227,1349.0,2218.0,472.0,35.28,10.130898830366196,17.0,49.0,-17.1,121.5,7.29154761807428,111.0,132.0,2.0,11.399999999999975,4964.1562156433765,47404.2,2.0,300.0,0.246,65.34727064191019,1.927,0,True,False
7816,M,299.9,311.3,1703,28.4,134,0,0,0,0,0,0,299.99,0.0567646212688934,299.9,300.1,-0.1000000000000227,311.43999999999994,0.069920589954062,311.3,311.5,-0.0999999999999659,1639.9,261.7842411011152,1349.0,2218.0,-224.0,35.24,10.160074365432331,17.0,49.0,3.799999999999997,123.8,7.238784428340427,113.0,134.0,2.0,11.400000000000034,5064.791900313368,48365.2,2.0,299.9,0.284,41.15439267016353,1.703,0,False,False
7817,L,299.8,311.2,1533,35.9,137,0,0,0,0,0,0,299.97,0.0823272602690496,299.8,300.1,-0.0999999999999659,311.41,0.0994428926546195,311.2,311.5,-0.1000000000000227,1658.3,244.99390015081775,1451.0,2218.0,-170.0,33.97,9.036106585373338,17.0,49.0,7.5,126.2,7.238784428340847,115.0,137.0,3.0,11.399999999999975,5763.22030708394,55034.7,3.0,299.8,0.359,58.579733613839686,1.533,0,True,False
7818,H,299.8,311.3,1785,25.4,139,0,0,0,0,0,0,299.95,0.0971825316099859,299.8,300.1,0.0,311.39,0.0994428926546014,311.2,311.5,0.1000000000000227,1691.7,236.20191456557225,1455.0,2218.0,252.0,31.61,7.650047203921652,17.0,41.7,-10.5,128.6,7.08989891794394,118.0,139.0,2.0,11.5,4747.888977370254,45339.0,2.0,299.8,0.254,66.36685552126599,1.785,0,False,True
7819,L,299.8,311.2,2142,16.6,144,0,0,0,0,0,0,299.93999999999994,0.1074967700038609,299.8,300.1,0.0,311.37,0.1159501809186449,311.2,311.5,-0.1000000000000227,1743.2,273.6956135726071,1455.0,2218.0,357.0,29.6,8.72862468484571,16.6,41.7,-8.799999999999997,131.2,7.524773898412148,120.0,144.0,5.0,11.399999999999975,3723.541276740767,35557.200000000004,5.0,299.8,0.166,77.4368496296587,2.142,0,False,True
7820,L,299.8,311.2,1369,46.2,146,0,0,0,0,0,0,299.92,0.1135292424648775,299.8,300.1,0.0,311.35,0.1269295518062264,311.2,311.5,0.0,1726.4,292.2838042420745,1369.0,2218.0,-773.0,30.68,10.088254997218147,16.6,46.2,29.6,133.8,7.714344503009967,123.0,146.0,2.0,11.399999999999975,6623.294127857219,63247.8,2.0,299.8,0.462,46.49347956011272,1.369,0,False,False
7821,M,299.8,311.2,1706,29.2,148,0,0,0,0,0,0,299.89,0.0994428926305376,299.8,300.0,0.0,311.32000000000005,0.1229272594737429,311.2,311.5,0.0,1675.2,236.0319187454618,1369.0,2142.0,337.0,31.9,8.920139510618423,16.6,46.2,-17.000000000000004,136.3,7.874713398665779,125.0,148.0,2.0,11.399999999999975,5216.635545236875,49815.2,2.0,299.8,0.292,75.86731616913947,1.706,0,True,False
7822,L,299.9,311.3,1802,24.4,151,0,0,0,0,0,0,299.88,0.0918936583791918,299.8,300.0,0.0999999999999659,311.31,0.1197219000181083,311.2,311.5,0.1000000000000227,1708.8,226.67245090658307,1369.0,2142.0,96.0,30.440000000000005,8.823226922920073,16.6,46.2,-4.800000000000001,138.9,8.02011360407345,128.0,151.0,3.0,11.400000000000034,4604.401968905296,43968.8,3.0,299.9,0.244,46.745313056561926,1.802,0,True,False
7823,H,299.9,311.3,1413,41.8,153,0,0,0,0,0,0,299.87,0.0823272602706558,299.8,300.0,0.0,311.29,0.099442892654524,311.2,311.5,0.0,1683.5,245.3316349578844,1369.0,2142.0,-389.0,31.420000000000005,9.531561606928536,16.6,46.2,17.4,141.4,8.140434058862876,130.0,153.0,2.0,11.400000000000034,6185.104784534513,59063.4,2.0,299.9,0.418,68.83832706198203,1.413,0,False,False
7824,L,300.0,311.3,1484,53.2,158,0,0,0,0,0,0,299.87,0.0823272602706558,299.8,300.0,0.1000000000000227,311.27,0.0674948558496479,311.2,311.4,0.0,1686.4,242.48537183828856,1369.0,2142.0,71.0,32.57,11.41695133465078,16.6,53.2,11.400000000000006,144.2,8.586811592981906,132.0,158.0,5.0,11.300000000000011,8267.499002990995,78948.8,5.0,300.0,0.532,56.53367857412276,1.484,1,False,False
7825,L,299.9,311.3,1535,38.1,160,0,0,0,0,0,0,299.86,0.0699205899203611,299.8,300.0,-0.1000000000000227,311.26,0.0516397780521583,311.2,311.3,0.0,1647.2,230.66560693397727,1369.0,2142.0,51.0,33.92,11.16520388429083,16.6,53.2,-15.1,147.0,8.730533902474948,134.0,160.0,2.0,11.400000000000034,6124.377798540622,58483.5,2.0,299.9,0.381,40.73406211893351,1.535,0,False,False
7826,M,299.9,311.2,1579,35.5,162,0,0,0,0,0,0,299.86,0.0699205899203611,299.8,300.0,0.0,311.25,0.0527046277701211,311.2,311.3,-0.1000000000000227,1634.8,230.6656069339775,1369.0,2142.0,44.0,34.629999999999995,10.999702016166124,16.6,53.2,-2.6000000000000014,149.8,8.58681159298273,137.0,162.0,2.0,11.300000000000011,5870.013513354968,56054.5,2.0,299.9,0.355,70.71317314109243,1.579,0,False,True
7827,L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,299.86,0.0699205899203611,299.8,300.0,-0.0999999999999659,311.24,0.0699205899538696,311.1,311.3,-0.0999999999999659,1611.5,252.79734966964784,1300.0,2142.0,-279.0,37.46,14.459230039436246,16.6,64.2,28.700000000000003,152.6,8.514040691055284,139.0,165.0,3.0,11.300000000000011,8739.910762286805,83460.0,3.0,299.8,0.642,45.88813092745089,1.3,0,False,True
7828,M,299.8,311.1,1452,44.3,167,0,0,0,0,0,0,299.86,0.0699205899203611,299.8,300.0,0.0,311.22,0.0788810638419036,311.1,311.3,0.0,1578.2,249.31185290715425,1300.0,2142.0,152.0,39.35,13.933353269523238,16.6,64.2,-19.90000000000001,155.4,8.140434058865036,144.0,167.0,2.0,11.300000000000011,6735.951640414947,64323.6,2.0,299.8,0.4429999999999999,43.83117130122957,1.452,0,True,False
7829,M,299.8,311.1,1562,35.7,170,0,0,0,0,0,0,299.86,0.0699205899203611,299.8,300.0,0.0,311.21,0.0875595036376679,311.1,311.3,0.0,1520.2,152.08170318760733,1300.0,1802.0,110.0,41.260000000000005,11.578351446653407,24.4,64.2,-8.599999999999994,158.0,8.246211251239552,146.0,170.0,3.0,11.300000000000011,5839.529592639637,55763.4,3.0,299.8,0.357,52.91614642946916,1.562,0,False,False
7830,L,299.8,311.2,1664,28.3,173,0,0,0,0,0,0,299.86,0.0699205899203611,299.8,300.0,0.0,311.21000000000004,0.0875595036376679,311.1,311.3,0.0999999999999659,1549.7,148.05183026373982,1300.0,1802.0,102.0,39.47,12.101611462941635,24.4,64.2,-7.400000000000002,160.7,8.300602387783469,148.0,173.0,3.0,11.399999999999975,4931.378932290923,47091.2,3.0,299.8,0.283,67.66451223797418,1.664,0,True,False
7831,H,299.9,311.2,1495,35.8,175,0,0,0,0,0,0,299.87,0.0674948558147187,299.8,300.0,0.0999999999999659,311.21,0.0875595036376679,311.1,311.3,0.0,1528.6,137.9953300337011,1300.0,1802.0,-169.0,40.13,11.650851184927786,24.4,64.2,7.4999999999999964,163.4,8.09938269253179,151.0,175.0,2.0,11.300000000000011,5604.70601375931,53520.99999999999,2.0,299.9,0.358,46.69982393953139,1.495,0,True,False
7832,M,300.0,311.4,1533,42.6,180,0,0,0,0,0,0,299.88,0.0788810638118488,299.8,300.0,0.1000000000000227,311.22,0.1032795559502117,311.1,311.4,0.1999999999999886,1501.7,99.67731269785465,1300.0,1664.0,38.0,41.95,10.25900688284302,28.3,64.2,6.800000000000004,166.3,8.353974436696577,153.0,180.0,5.0,11.399999999999975,6838.807383893477,65305.8,5.0,300.0,0.426,44.183076939094285,1.533,0,False,False
7833,L,300.0,311.4,1484,37.0,183,0,0,0,0,0,0,299.89,0.0875595036104362,299.8,300.0,0.0,311.23,0.1159501809185691,311.1,311.4,0.0,1508.8,95.07984948335232,1300.0,1664.0,-49.0,41.470000000000006,10.378401718098068,28.3,64.2,-5.600000000000001,169.3,8.433399209234727,158.0,183.0,3.0,11.399999999999975,5749.952314110279,54908.0,3.0,300.0,0.37,35.497681285668214,1.484,0,True,False
7834,L,300.0,311.4,1604,38.7,185,0,0,0,0,0,0,299.89,0.0875595036104362,299.8,300.0,0.0,311.23999999999995,0.1264911064486486,311.1,311.4,0.0,1520.8,99.09008247268488,1300.0,1664.0,120.0,40.02,9.536223338175102,28.3,64.2,1.7000000000000028,172.0,8.730533902478582,160.0,185.0,2.0,11.399999999999975,6500.457855101856,62074.8,2.0,300.0,0.387,58.58215485508618,1.604,1,False,True
7835,L,300.0,311.4,1483,45.6,187,0,0,0,0,0,0,299.9,0.0942809041890283,299.8,300.0,0.0,311.25,0.1354006401164176,311.1,311.4,0.0,1515.6,99.62507493374672,1300.0,1664.0,-121.0,40.77,9.662533599194097,28.3,64.2,6.899999999999999,174.7,8.781925883445778,162.0,187.0,2.0,11.399999999999975,7081.652496015969,67624.8,2.0,300.0,0.456,56.43227846575914,1.483,1,True,False
7836,L,300.1,311.5,1549,34.7,189,0,0,0,0,0,0,299.92,0.1135292424648733,299.8,300.1,0.1000000000000227,311.28000000000003,0.1549193338825197,311.1,311.5,0.1000000000000227,1512.6,97.941252232591,1300.0,1664.0,66.0,40.690000000000005,9.7141877912898,28.3,64.2,-10.9,177.4,8.59198593005959,165.0,189.0,2.0,11.399999999999975,5628.718253608249,53750.3,2.0,300.1,0.347,46.693387181868815,1.549,0,False,False
7837,L,300.1,311.4,1604,35.0,191,0,0,0,0,0,0,299.95,0.1178511302218489,299.8,300.1,0.0,311.31,0.1449137674984909,311.1,311.5,-0.1000000000000227,1543.0,66.87135244465011,1452.0,1664.0,55.0,37.77,5.203428357022749,28.3,45.6,0.2999999999999971,180.0,8.353309390768679,167.0,191.0,2.0,11.299999999999956,5878.9670524177,56140.0,2.0,300.1,0.35,37.68260820048454,1.604,0,False,False
7838,L,300.2,311.5,1685,31.0,193,0,0,0,0,0,0,299.99,0.1286683937924241,299.8,300.2,0.0999999999999659,311.35,0.1354006401164606,311.1,311.5,0.1000000000000227,1566.3,72.03401974066568,1483.0,1685.0,81.0,36.440000000000005,5.046274753607042,28.3,45.6,-4.0,182.6,7.890923055435266,170.0,193.0,2.0,11.300000000000011,5470.036408675428,52235.0,2.0,300.2,0.31,56.46279372979184,1.685,0,False,False
7839,L,300.2,311.6,1372,49.2,195,0,0,0,0,0,0,300.03,0.1251665557252549,299.8,300.2,0.0,311.4,0.1247219129350634,311.2,311.6,0.1000000000000227,1547.3,94.7652655541805,1372.0,1685.0,-313.0,37.790000000000006,6.439711863809645,28.3,49.2,18.200000000000003,185.1,7.400450436750883,173.0,195.0,2.0,11.400000000000034,7068.834797989323,67502.40000000001,2.0,300.2,0.492,74.41025555358156,1.372,0,True,False
7840,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,0,300.08000000000004,0.1229272594522189,299.9,300.3,0.1000000000000227,311.43999999999994,0.1173787791230156,311.2,311.6,0.0,1518.3,99.34681116617662,1372.0,1685.0,2.0,39.7,6.1376796194581,31.0,49.2,-1.8000000000000045,187.5,6.916164640426024,175.0,197.0,2.0,11.300000000000011,6820.146323531154,65127.6,2.0,300.3,0.474,70.76410656635885,1.374,0,False,True
7841,L,300.2,311.6,1606,31.0,199,0,0,0,0,0,0,300.11,0.1100504934852581,300.0,300.3,-0.1000000000000227,311.48,0.0918936584051525,311.4,311.6,0.0,1529.4,102.60192764053956,1372.0,1685.0,232.0,39.22,6.643426157571989,31.0,49.2,-16.4,189.9,6.226288353972915,180.0,199.0,2.0,11.400000000000034,5213.577728387381,49786.0,2.0,300.2,0.31,78.03974449300851,1.606,0,False,False
7842,L,300.1,311.5,1471,47.2,201,0,0,0,0,0,0,300.12,0.1032795559240848,300.0,300.3,-0.0999999999999659,311.48999999999995,0.0875595036378516,311.4,311.6,-0.1000000000000227,1523.2,104.2207059828064,1372.0,1685.0,-135.0,39.68,7.050263982449343,31.0,49.2,16.200000000000003,192.0,6.055300708207985,183.0,201.0,2.0,11.399999999999975,7270.818261664122,69431.2,2.0,300.1,0.472,35.47913438565778,1.471,1,False,False
7843,L,300.1,311.5,1659,31.1,203,0,0,0,0,0,0,300.13,0.0948683298323589,300.0,300.3,0.0,311.5,0.0816496581579419,311.4,311.6,0.0,1540.7,111.35533714694574,1372.0,1685.0,188.0,39.09,7.530006640103362,31.0,49.2,-16.1,194.0,6.0553007082084,185.0,203.0,2.0,11.399999999999975,5403.005293423335,51594.9,2.0,300.1,0.311,83.32096584022992,1.659,0,True,False
7844,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0,300.14,0.0843274043017131,300.0,300.3,0.0,311.53000000000003,0.0948683298611682,311.4,311.7,0.1999999999999886,1520.3,117.0128672886455,1372.0,1685.0,-259.0,40.07,8.090467642025803,31.0,49.2,17.4,196.0,6.055300708208815,187.0,205.0,2.0,11.599999999999966,7110.471372624898,67900.0,2.0,300.1,0.485,52.07061263137241,1.4,0,False,False
7845,L,300.1,311.7,1503,42.6,208,0,0,0,0,0,0,300.15,0.0707106781548987,300.1,300.3,0.0,311.56,0.0966091783630538,311.4,311.7,0.0,1522.3,116.4741745338097,1372.0,1685.0,103.0,39.77,7.916375433239644,31.0,49.2,-5.899999999999999,198.1,6.226288353974575,189.0,208.0,3.0,11.599999999999966,6704.975536850552,64027.8,3.0,300.1,0.426,84.51988980459824,1.503,0,False,True
7846,L,300.2,311.8,1798,23.2,210,0,0,0,0,0,0,300.16,0.0699205899144692,300.1,300.3,0.0999999999999659,311.59000000000003,0.1197219000182892,311.4,311.8,0.1000000000000227,1547.2,145.75230129686503,1372.0,1798.0,295.0,38.62,9.42606315842769,23.2,49.2,-19.4,200.2,6.356099432842282,191.0,210.0,2.0,11.600000000000025,4368.23797715944,41713.6,2.0,300.2,0.2319999999999999,47.63097303008873,1.798,0,False,False
7847,M,300.2,311.6,1608,35.0,212,0,0,0,0,0,0,300.17,0.0674948558086282,300.1,300.3,0.0,311.61,0.0994428926547653,311.5,311.8,-0.1999999999999886,1547.6,145.93088166053477,1372.0,1798.0,-190.0,38.62,9.42606315842769,23.2,49.2,11.8,202.3,6.447221623835332,193.0,212.0,2.0,11.400000000000034,5893.627818134452,56280.0,2.0,300.2,0.35,58.57681937891224,1.608,0,False,True
7848,L,300.2,311.6,1322,50.9,215,0,0,0,0,0,0,300.17,0.0674948558086282,300.1,300.3,0.0,311.62,0.091893658405273,311.5,311.8,0.0,1511.3,152.93502614581575,1322.0,1798.0,-286.0,40.61,9.734183752802943,23.2,50.9,15.9,204.5,6.67083203207731,195.0,215.0,3.0,11.400000000000034,7046.571378050882,67289.8,3.0,300.2,0.509,52.69638382876518,1.322,0,False,False
7849,H,300.2,311.6,1547,37.7,217,0,0,0,0,0,0,300.17,0.0674948558086282,300.1,300.3,0.0,311.62,0.091893658405273,311.5,311.8,0.0,1528.8,145.03241017096474,1322.0,1798.0,225.0,39.46,9.27508011346056,23.2,50.9,-13.199999999999996,206.7,6.815831244664856,197.0,217.0,2.0,11.400000000000034,6107.455086113286,58321.9,2.0,300.2,0.377,52.788035749715135,1.547,0,True,False
7850,M,300.3,311.7,1374,47.9,222,1,1,0,0,0,0,300.17,0.0674948558086282,300.1,300.3,0.1000000000000227,311.63,0.0948683298612507,311.5,311.8,0.0999999999999659,1528.8,145.03241017096474,1322.0,1798.0,-173.0,39.510000000000005,9.32385828578136,23.2,50.9,10.199999999999996,209.2,7.420691791663836,199.0,222.0,5.0,11.399999999999975,6892.08879529836,65814.59999999999,5.0,300.3,0.479,77.11410493741079,1.374,0,True,False
7851,M,300.3,311.7,1447,36.8,0,0,0,0,0,0,0,300.18,0.078881063806645,300.1,300.3,0.0,311.64,0.0966091783631297,311.5,311.8,0.0,1512.9,144.34253242431967,1322.0,1798.0,73.0,40.09,8.906732784185724,23.2,50.9,-11.1,189.3,66.82988353523807,0.0,222.0,-222.0,11.399999999999975,5576.285072219835,53249.6,-222.0,300.3,0.368,72.32094698686694,1.447,0,True,False
7852,L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,300.21,0.0994428926261352,300.1,300.4,0.0999999999999659,311.66,0.0843274043344321,311.5,311.8,0.0,1503.1,150.69059544495389,1322.0,1798.0,-74.0,40.09,8.906732784185724,23.2,50.9,10.400000000000006,169.5,88.72335280710166,0.0,222.0,3.0,11.300000000000011,6786.426562382623,64805.600000000006,3.0,300.4,0.472,84.60757176150241,1.373,0,False,False
7853,L,300.3,311.7,1515,37.5,5,0,0,0,0,0,0,300.23,0.0948683298309312,300.1,300.4,-0.0999999999999659,311.68,0.0632455532877817,311.6,311.8,0.0,1488.7,140.68566222453123,1322.0,1798.0,142.0,40.73,8.404767165788144,23.2,50.9,-9.700000000000005,149.7,101.57870511742796,0.0,222.0,2.0,11.399999999999975,5949.391087735671,56812.5,2.0,300.3,0.375,65.67573413587563,1.515,0,False,True
7854,L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0,300.25,0.0849836585884601,300.1,300.4,0.0,311.68,0.0632455532877817,311.6,311.8,0.0,1480.4,148.7191237796175,1317.0,1798.0,-198.0,41.53,9.531707320540384,23.2,56.5,19.0,129.9,108.6528109775966,0.0,222.0,2.0,11.399999999999975,7792.249338331444,74410.5,2.0,300.3,0.565,58.16283021972514,1.317,0,True,False
7855,L,300.3,311.8,1551,37.2,9,0,0,0,0,0,0,300.27000000000004,0.0674948558066503,300.2,300.4,0.0,311.69,0.073786478809638,311.6,311.8,0.1000000000000227,1485.2,150.2958563781577,1317.0,1798.0,234.0,40.99,9.616935293763996,23.2,56.5,-19.3,110.0,110.95845068212574,0.0,222.0,2.0,11.5,6042.036655090034,57697.2,2.0,300.3,0.372,39.50369314734456,1.551,1,False,False
7856,M,300.3,311.8,1592,32.1,11,0,0,0,0,0,0,300.28,0.0632455532411376,300.2,300.4,0.0,311.69,0.073786478809638,311.6,311.8,0.0,1464.6,111.862216836406,1317.0,1608.0,41.0,41.88,8.07600011006539,32.1,56.5,-5.100000000000001,90.1,108.85612318815814,0.0,222.0,2.0,11.5,5351.5145898309975,51103.2,2.0,300.3,0.321,84.82807097569284,1.592,1,False,False
7857,L,300.4,311.8,1433,42.2,14,0,0,0,0,0,0,300.3,0.0666666667020857,300.2,300.4,0.0999999999999659,311.71,0.0737864788096787,311.6,311.8,0.0,1447.1,99.99494431664336,1317.0,1592.0,-159.0,42.6,7.706995379379413,32.1,56.5,10.1,70.3,102.01203632687375,0.0,222.0,3.0,11.400000000000034,6332.675863449138,60472.600000000006,3.0,300.4,0.422,62.57653264661414,1.433,0,False,False
7858,L,300.5,311.9,1432,43.1,16,0,0,0,0,0,0,300.33000000000004,0.0823272602630539,300.2,300.5,0.1000000000000227,311.74,0.0843274043345786,311.6,311.9,0.0999999999999659,1458.1,90.2828272092124,1317.0,1592.0,-1.0,41.82000000000001,7.148084436484336,32.1,56.5,0.8999999999999986,50.4,89.26141383598966,0.0,222.0,2.0,11.399999999999975,6463.219510181306,61719.2,2.0,300.5,0.431,70.02387348450709,1.432,0,True,False
7859,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,0,300.36,0.0843274042982226,300.3,300.5,0.0,311.77,0.0823272602998902,311.7,311.9,0.0,1438.4,90.2221948549482,1317.0,1592.0,-82.0,43.22,7.607715381987596,32.1,56.5,8.600000000000001,30.5,67.52982880014976,0.0,222.0,2.0,11.399999999999975,7308.915308576655,69795.0,2.0,300.5,0.517,55.33711935956557,1.35,0,True,False
7860,M,300.5,311.9,1370,44.8,20,0,0,0,0,0,0,300.38,0.0918936583718318,300.3,300.5,0.0,311.79,0.0875595036382865,311.7,311.9,0.0,1438.0,90.547716088749,1317.0,1592.0,20.0,42.91,7.457501815844964,32.1,56.5,-6.900000000000006,10.3,6.66749994790136,0.0,20.0,2.0,11.399999999999975,6427.279690224237,61375.99999999999,2.0,300.5,0.4479999999999999,62.385785408961794,1.37,0,True,False
7861,L,300.5,312.0,1415,44.6,23,0,0,0,0,0,0,300.4,0.0942809041818778,300.3,300.5,0.0,311.82000000000005,0.1032795559508056,311.7,312.0,0.1000000000000227,1434.8,90.75951128608352,1317.0,1592.0,45.0,43.69,7.148962628708002,32.1,56.5,-0.1999999999999957,12.6,6.686636756309243,3.0,23.0,3.0,11.5,6608.759025846609,63109.0,3.0,300.5,0.446,82.12888659464436,1.415,0,True,False
