UDI,ambient_temperature,load_density,humidity,vibration_level,power_consumption,maintenance_due,shift_Morning,shift_Night
8256,299.0,0.311,39.94454199911585,1.606,499.46600000000007,0,False,True
8257,299.0,0.568,42.23664666690361,1.336,758.8480000000001,0,True,False
8258,299.0,0.342,50.32288656752253,1.587,542.754,0,False,True
8259,299.1,0.397,73.29329934694042,1.602,635.994,0,False,False
8260,299.1,0.384,50.28794115778494,1.471,564.864,0,False,True
8261,299.1,0.48,55.42093537493463,1.332,639.36,0,True,False
8262,299.2,0.484,50.08017831485823,1.434,694.0559999999999,0,True,False
8263,299.1,0.239,39.011214590051495,1.921,459.1189999999999,1,False,True
8264,299.2,0.306,81.97168114480937,1.704,521.424,0,True,False
8265,299.1,0.495,62.42694960355944,1.397,691.515,0,False,True
8266,299.1,0.28,74.39165940927484,1.791,501.48,0,True,False
8267,299.1,0.24100000000000002,67.9178546092648,1.818,438.13800000000003,0,False,False
8268,299.2,0.363,60.712713953098756,1.54,559.02,0,True,False
8269,299.2,0.39799999999999996,39.483912832969004,1.502,597.7959999999999,0,False,False
8270,299.2,0.304,67.13667726351522,1.761,535.3439999999999,0,False,False
8271,299.1,0.384,42.76851779684161,1.517,582.5279999999999,0,True,False
8272,299.1,0.511,55.71915846781383,1.309,668.8990000000001,0,True,False
8273,298.9,0.526,66.45565717402152,1.363,716.938,0,True,False
8274,299.0,0.222,74.11145002360617,1.787,396.714,0,False,False
8275,298.9,0.292,69.25225878543097,1.64,478.88,0,False,False
8276,298.9,0.253,68.57667645273145,1.72,435.16,0,False,False
8277,298.8,0.528,42.45211045876037,1.384,730.752,0,False,False
8278,298.8,0.5579999999999999,52.306427003579394,1.294,722.052,0,False,False
8279,298.8,0.46399999999999997,37.14561363300971,1.464,679.2959999999999,0,True,False
8280,298.8,0.254,70.97384465882323,1.803,457.962,0,True,False
8281,298.8,0.391,82.62929906587095,1.602,626.3820000000001,0,True,False
8282,298.9,0.38799999999999996,48.205519508953785,1.519,589.372,0,False,True
8283,298.9,0.336,39.38483545811547,1.638,550.368,0,False,True
8284,298.9,0.33,58.77850383768268,1.615,532.95,0,True,False
8285,298.8,0.33299999999999996,77.83491115637844,1.651,549.7829999999999,0,False,False
8286,298.9,0.527,62.598709763588985,1.387,730.9490000000001,1,False,True
8287,298.8,0.32799999999999996,37.338857509505665,1.678,550.3839999999999,0,False,False
8288,298.9,0.381,83.7136120263973,1.585,603.885,0,True,False
8289,298.8,0.33799999999999997,76.43249549813004,1.64,554.3199999999999,0,True,False
8290,298.9,0.43799999999999994,41.579703852575506,1.406,615.828,0,False,False
8291,298.9,0.358,81.08988782517545,1.679,601.082,0,False,True
8292,298.9,0.26899999999999996,57.53441443025943,1.717,461.87299999999993,0,False,False
8293,298.9,0.39899999999999997,53.594899528747064,1.429,570.1709999999999,0,True,False
8294,298.9,0.444,58.05266652635941,1.533,680.6519999999999,0,True,False
8295,298.9,0.385,76.72859784354736,1.525,587.125,0,False,True
8296,298.9,0.263,67.97398391433929,1.739,457.357,0,False,True
8297,298.9,0.39,37.96242261998638,1.436,560.04,0,False,False
8298,298.8,0.331,82.88021855580854,1.595,527.945,0,False,False
8299,298.7,0.456,42.389206673915886,1.435,654.36,0,True,False
8300,298.7,0.318,72.27839758676755,1.637,520.566,0,False,True
8301,298.7,0.376,66.80682652140655,1.558,585.808,0,False,True
8302,298.7,0.341,44.37640239732804,1.644,560.604,0,True,False
8303,298.7,0.311,43.53660380565248,1.641,510.35100000000006,0,False,False
8304,298.8,0.41,78.5163796852346,1.504,616.64,0,True,False
8305,298.7,0.507,55.98474617497986,1.506,763.5419999999999,0,True,False
8306,298.8,0.44,67.72882570870692,1.38,607.2,1,True,False
8307,298.7,0.425,60.20355019283366,1.549,658.325,0,True,False
8308,298.7,0.6970000000000001,71.36767585379798,1.402,977.1940000000001,0,True,False
8309,298.7,0.45299999999999996,58.96211875196653,1.401,634.6529999999999,0,False,False
8310,298.7,0.402,49.36899576277842,1.459,586.518,0,False,False
8311,298.7,0.397,53.16916854982482,1.465,581.605,0,False,False
8312,298.8,0.527,77.95388472251713,1.295,682.465,0,True,False
8313,298.8,0.385,58.40173464613635,1.529,588.665,0,True,False
8314,298.8,0.449,45.672466612230465,1.484,666.3159999999999,0,False,False
8315,298.8,0.306,81.73026940386266,1.739,532.134,0,True,False
8316,298.7,0.40700000000000003,74.83002282491884,1.422,578.754,0,True,False
8317,298.8,0.4,37.78330730280996,1.463,585.2,0,False,True
8318,298.7,0.304,84.9471480990259,1.667,506.768,0,False,False
8319,298.7,0.39299999999999996,69.74633482200511,1.565,615.045,0,False,True
8320,298.7,0.457,43.013329952029345,1.393,636.6010000000001,0,False,False
8321,298.8,0.47700000000000004,46.85838406492982,1.453,693.081,0,True,False
8322,298.8,0.5,69.62227406207734,1.442,721.0,1,False,False
8323,298.7,0.449,73.98805276395609,1.364,612.436,0,True,False
8324,298.7,0.40399999999999997,46.951797157490304,1.453,587.012,0,False,False
8325,298.7,0.46,47.84844269496354,1.394,641.24,1,True,False
8326,298.7,0.38799999999999996,50.35603474360304,1.5,581.9999999999999,0,False,True
8327,298.6,0.342,64.90091824183183,1.523,520.8660000000001,1,True,False
8328,298.7,0.5710000000000001,43.590808915063846,1.254,716.0340000000001,0,False,True
8329,298.6,0.522,40.21215994423888,1.325,691.65,0,False,True
8330,298.8,0.496,68.94320445427567,1.424,706.3040000000001,0,False,False
8331,298.8,0.39,73.95489698965851,1.505,586.95,0,False,False
8332,298.8,0.48700000000000004,60.04647022082527,1.392,677.9040000000001,1,False,False
8333,298.8,0.44,53.19163551341927,1.529,672.76,0,False,True
8334,298.8,0.485,56.60213567632382,1.477,716.345,0,False,False
8335,298.8,0.473,54.420391693597594,1.459,690.107,0,False,True
8336,299.0,0.159,82.99924541188376,2.24,356.16,0,False,False
8337,298.9,0.488,73.40449526095702,1.449,707.112,0,False,True
8338,298.8,0.353,45.40436074250552,1.589,560.9169999999999,0,False,False
8339,298.8,0.285,54.209457602699004,1.74,495.9,0,False,False
8340,298.8,0.40299999999999997,62.20061456815549,1.499,604.097,0,False,True
8341,298.8,0.381,65.64929310318442,1.48,563.88,0,False,True
8342,298.8,0.29600000000000004,58.40919480143835,1.751,518.296,0,False,False
8343,298.7,0.406,75.50633175059795,1.51,613.06,0,True,False
8344,298.8,0.48200000000000004,73.38030097291158,1.437,692.6340000000001,1,False,False
8345,298.8,0.40399999999999997,60.257895931408335,1.609,650.036,0,False,True
8346,298.8,0.359,77.72146933908652,1.49,534.91,0,False,True
8347,298.7,0.35700000000000004,72.5544765221193,1.601,571.557,0,False,True
8348,298.7,0.311,73.92909243603216,1.665,517.815,1,True,False
8349,298.7,0.42700000000000005,82.82003897167084,1.452,620.004,0,False,False
8350,298.7,0.336,48.32334706046014,1.487,499.63200000000006,0,False,False
8351,298.7,0.48100000000000004,48.38240811834246,1.382,664.742,1,False,True
8352,298.7,0.262,79.447612784532,1.686,441.73199999999997,0,True,False
8353,298.6,0.369,73.61131866928397,1.491,550.179,0,False,True
8354,298.7,0.556,81.32727707178137,1.442,801.752,0,False,False
8355,298.6,0.503,38.15650801622265,1.39,699.17,0,True,False
8356,298.7,0.467,66.38785386307983,1.502,701.4340000000001,0,True,False
8357,298.6,0.594,42.23141690617237,1.344,798.3359999999999,0,True,False
8358,298.5,0.46299999999999997,60.194859914629134,1.385,641.2549999999999,0,False,False
8359,298.7,0.374,42.787346592672215,1.547,578.578,0,True,False
8360,298.6,0.424,41.403925449243964,1.525,646.6,1,True,False
8361,298.6,0.358,35.60841726910166,1.54,551.3199999999999,0,False,True
8362,298.6,0.44299999999999995,66.51194061914522,1.45,642.3499999999999,0,True,False
8363,298.6,0.625,52.951130834504305,1.353,845.625,1,True,False
8364,298.8,0.45,40.259414243948584,1.582,711.9,0,False,False
8365,298.9,0.49,51.141888886565496,1.396,684.04,0,False,False
8366,298.8,0.366,43.447204572579246,1.551,567.666,0,False,True
8367,298.9,0.228,82.08474157508297,1.836,418.608,0,False,False
8368,298.9,0.499,51.00024428806741,1.39,693.61,0,False,True
8369,298.9,0.42100000000000004,51.6976761644695,1.534,645.814,0,False,False
8370,298.8,0.20600000000000002,76.99290016997928,1.953,402.31800000000004,0,True,False
8371,298.8,0.336,67.38778806430021,1.634,549.024,0,True,False
8372,298.7,0.217,70.50858037015007,1.881,408.17699999999996,0,False,False
8373,298.8,0.44799999999999995,66.80009019944802,1.448,648.704,0,True,False
8374,298.7,0.505,82.30981419742827,1.362,687.81,0,False,False
8375,298.8,0.634,45.35004157790226,1.225,776.65,0,False,False
8376,298.8,0.48200000000000004,84.45196208778978,1.384,667.0880000000001,0,True,False
8377,298.8,0.493,76.54780887782566,1.334,657.6619999999999,1,True,False
8378,298.8,0.503,64.44862944381711,1.336,672.008,1,True,False
8379,298.8,0.616,68.11858121981246,1.331,819.8960000000001,0,False,False
8380,298.8,0.319,67.4412938250307,1.629,519.651,1,False,False
8381,298.9,0.257,37.919811202957696,1.776,456.43199999999996,1,False,False
8382,298.8,0.38299999999999995,45.90082492659693,1.53,585.9899999999999,0,True,False
8383,298.9,0.273,83.07354422623746,1.719,469.28700000000003,0,False,False
8384,298.8,0.35200000000000004,61.71822144296897,1.495,526.2400000000001,1,False,True
8385,298.8,0.431,53.917680163095596,1.45,624.95,0,True,False
8386,298.8,0.38799999999999996,73.10192316945376,1.563,606.444,0,False,False
8387,298.9,0.371,61.22594713279048,1.501,556.871,0,False,True
8388,298.8,0.47200000000000003,35.65813857159488,1.351,637.672,0,True,False
8389,298.9,0.465,71.81187983575589,1.365,634.725,0,False,False
8390,298.8,0.397,71.61087800264306,1.525,605.4250000000001,0,True,False
8391,298.8,0.619,43.25743560549872,1.288,797.2719999999999,0,False,False
8392,298.6,0.42700000000000005,82.83300442121066,1.423,607.6210000000001,0,True,False
8393,298.5,0.39399999999999996,46.19540657705572,1.502,591.788,1,False,True
8394,298.5,0.435,57.88746836910997,1.428,621.18,0,False,False
8395,298.6,0.381,40.73679806304573,1.566,596.6460000000001,0,False,True
8396,298.5,0.44799999999999995,65.16411597252942,1.483,664.3839999999999,0,False,False
8397,298.6,0.33299999999999996,53.772556002860625,1.593,530.4689999999999,0,False,False
8398,298.5,0.264,52.658673110485275,1.724,455.13599999999997,1,False,False
8399,298.5,0.121,76.34884386104736,2.617,316.657,0,False,True
8400,298.6,0.594,35.478085642523915,1.294,768.636,0,False,True
8401,298.6,0.40700000000000003,74.89733854462114,1.533,623.931,0,False,False
8402,298.5,0.318,63.57242828740394,1.671,531.378,0,False,True
8403,298.5,0.524,84.30492567400995,1.37,717.88,0,False,False
8404,298.5,0.451,64.47216103021245,1.462,659.362,0,False,False
8405,298.4,0.366,37.7689567073979,1.545,565.47,0,False,False
8406,298.4,0.41700000000000004,37.53226632218632,1.484,618.828,0,True,False
8407,298.4,0.45299999999999996,79.1576493185916,1.344,608.832,1,True,False
8408,298.4,0.501,77.06070727555266,1.357,679.857,0,True,False
8409,298.5,0.33,52.29450377910116,1.572,518.76,0,False,False
8410,298.5,0.26899999999999996,65.90162420905686,1.861,500.6089999999999,0,True,False
8411,298.5,0.445,59.479567852780015,1.548,688.86,0,False,False
8412,298.6,0.377,83.35820275680261,1.496,563.9920000000001,0,False,True
8413,298.6,0.49700000000000005,82.49804504384457,1.314,653.058,1,True,False
8414,298.6,0.49700000000000005,84.19195042703873,1.422,706.734,0,False,False
8415,298.6,0.201,78.3224390317132,1.842,370.242,0,True,False
8416,298.7,0.53,80.47757953875507,1.434,760.02,0,True,False
8417,298.8,0.313,45.863938938356824,1.585,496.105,0,False,True
8418,298.8,0.307,76.55033944948872,1.704,523.1279999999999,0,False,False
8419,298.9,0.23199999999999998,70.44285566021374,1.971,457.272,0,False,True
8420,299.0,0.39899999999999997,83.13932544140351,1.431,570.969,0,True,False
8421,298.9,0.377,63.56309142213097,1.546,582.8420000000001,0,False,False
8422,298.9,0.363,39.25835833552782,1.496,543.048,0,True,False
8423,298.9,0.63,64.86994455935765,1.243,783.09,0,True,False
8424,299.0,0.462,69.32904640106439,1.452,670.8240000000001,0,True,False
8425,299.1,0.447,46.016051435621414,1.38,616.8600000000001,0,True,False
8426,299.2,0.384,54.705669175636416,1.567,601.728,0,True,False
8427,299.1,0.359,64.925170702584,1.628,584.452,0,True,False
8428,299.1,0.461,53.70528686582527,1.505,693.805,0,False,True
8429,299.0,0.28,53.747385861933196,1.827,511.56,0,True,False
8430,299.0,0.4,41.65433195863987,1.577,630.8,0,True,False
8431,298.9,0.5720000000000001,82.0373361538833,1.304,745.888,0,True,False
8432,298.9,0.546,72.52471922475482,1.324,722.9040000000001,0,False,False
8433,298.8,0.39899999999999997,35.0621719433051,1.537,613.2629999999999,0,True,False
8434,298.8,0.48700000000000004,73.28066420110827,1.501,730.987,1,False,True
8435,298.7,0.29100000000000004,71.98974963289294,1.654,481.314,0,False,True
8436,298.7,0.381,35.48654800777615,1.519,578.739,1,True,False
8437,298.7,0.513,53.48021488068823,1.371,703.323,0,False,False
8438,298.7,0.659,65.33738451627653,1.181,778.2790000000001,0,True,False
8439,298.6,0.428,57.63753259290179,1.469,628.732,0,False,False
8440,298.6,0.34600000000000003,73.89930593602537,1.637,566.402,0,False,False
8441,298.6,0.56,56.2729166317217,1.37,767.2,0,True,False
8442,298.6,0.306,42.69314847269185,1.63,498.78,0,True,False
8443,298.6,0.39,83.82078121369142,1.517,591.63,0,False,False
8444,298.6,0.32299999999999995,47.101999638802326,1.668,538.7639999999999,0,False,False
8445,298.6,0.249,70.88461552706661,1.818,452.68199999999996,1,True,False
8446,298.6,0.369,42.1578155832036,1.541,568.6289999999999,0,False,False
8447,298.5,0.42100000000000004,51.45063068919663,1.482,623.922,0,False,False
8448,298.6,0.499,57.101380421521185,1.439,718.0609999999999,1,False,True
8449,298.5,0.41200000000000003,44.6116002263532,1.492,614.7040000000001,0,True,False
8450,298.4,0.278,57.497978818430475,1.725,479.55,0,False,True
8451,298.4,0.442,42.858141149587496,1.559,689.078,0,False,False
8452,298.5,0.425,62.95032694929451,1.435,609.875,0,True,False
8453,298.6,0.375,68.1856626260097,1.512,567.0,0,False,False
8454,298.6,0.371,38.121714201400536,1.564,580.244,0,False,False
8455,298.6,0.40299999999999997,78.55660605410841,1.522,613.366,0,False,True
8456,298.6,0.595,44.25704425210178,1.356,806.82,1,True,False
8457,298.6,0.386,46.26812126601619,1.556,600.6160000000001,0,False,False
8458,298.6,0.455,68.06749200415314,1.393,633.815,0,True,False
8459,298.7,0.268,58.4375530217207,1.753,469.80400000000003,0,False,True
8460,298.7,0.295,59.96977995855329,1.651,487.045,0,True,False
8461,298.7,0.547,41.40774922815663,1.372,750.484,0,False,True
8462,298.7,0.433,75.28679109382041,1.446,626.1179999999999,0,False,True
8463,298.7,0.447,65.8527123052105,1.501,670.947,0,True,False
8464,298.7,0.451,41.7691021654728,1.411,636.361,0,False,True
8465,298.6,0.275,53.6999683512798,1.672,459.8,1,False,True
8466,298.7,0.405,75.52049663675152,1.475,597.375,0,True,False
8467,298.7,0.384,63.417752299331035,1.469,564.096,0,False,False
8468,298.6,0.28300000000000003,40.43243895664652,1.704,482.232,1,False,False
8469,298.6,0.391,53.63885228946434,1.463,572.033,0,True,False
8470,298.6,0.6409999999999999,47.13471992278673,1.28,820.48,0,True,False
8471,298.7,0.38,60.87327768268632,1.464,556.32,0,True,False
8472,298.6,0.46399999999999997,77.16805644359948,1.332,618.048,0,True,False
8473,298.5,0.37799999999999995,56.81335674022099,1.634,617.6519999999999,0,False,False
8474,298.6,0.431,56.66710151841615,1.43,616.33,0,True,False
8475,298.5,0.446,80.26754511635184,1.523,679.258,0,False,True
8476,298.5,0.377,63.809270625363624,1.557,586.989,0,False,False
8477,298.5,0.322,63.30955436987034,1.585,510.37000000000006,0,True,False
8478,298.5,0.335,48.09549459376947,1.579,528.965,0,False,False
8479,298.5,0.608,65.38613739185632,1.354,823.232,0,False,False
8480,298.6,0.33399999999999996,63.795523370869816,1.627,543.418,0,False,True
8481,298.4,0.35600000000000004,54.8425735170932,1.477,525.812,0,True,False
8482,298.3,0.29,84.53477829495903,1.595,462.55,1,True,False
8483,298.4,0.381,79.09454824740433,1.52,579.12,0,False,True
8484,298.3,0.315,72.47931450384078,1.618,509.67,0,False,True
8485,298.4,0.503,61.86727942065002,1.397,702.6909999999999,0,False,False
8486,298.4,0.479,58.10299009473151,1.45,694.55,0,False,True
8487,298.5,0.402,44.24486976115997,1.501,603.402,0,True,False
8488,298.4,0.501,50.286873700731185,1.392,697.3919999999999,0,False,False
8489,298.4,0.43200000000000005,73.69803999116051,1.385,598.32,0,True,False
8490,298.4,0.46299999999999997,57.68744769687757,1.461,676.443,0,True,False
8491,298.5,0.5870000000000001,79.11347582847506,1.364,800.668,1,False,True
8492,298.5,0.386,42.395556817276436,1.579,609.494,0,True,False
8493,298.4,0.38799999999999996,60.41735480068182,1.514,587.432,0,False,False
8494,298.3,0.369,67.34828420106544,1.56,575.64,0,False,True
8495,298.3,0.36700000000000005,60.8424228153963,1.542,565.914,0,True,False
8496,298.3,0.271,79.46134457924936,1.668,452.028,0,False,True
8497,298.3,0.226,84.47816409145699,1.816,410.41600000000005,0,False,True
8498,298.3,0.342,40.79173291706849,1.509,516.078,0,False,False
8499,298.4,0.37799999999999995,41.49774520384605,1.479,559.062,0,True,False
8500,298.4,0.302,41.51620567800605,1.655,499.81,0,True,False
8501,298.3,0.303,69.05885480352637,1.711,518.433,0,False,False
8502,298.4,0.34600000000000003,53.6338047747919,1.581,547.0260000000001,0,True,False
8503,298.6,0.5589999999999999,71.6657330632953,1.279,714.9609999999999,0,True,False
8504,298.5,0.409,55.273573644348936,1.468,600.4119999999999,1,False,True
8505,298.4,0.413,66.38033606660318,1.419,586.047,0,True,False
8506,298.4,0.386,73.49290028394468,1.53,590.58,0,False,False
8507,298.4,0.273,62.41079553274603,1.71,466.83,0,True,False
8508,298.4,0.39799999999999996,61.975179522500305,1.518,604.164,0,False,False
8509,298.4,0.33299999999999996,39.41171626428172,1.679,559.107,0,False,True
8510,298.4,0.225,55.53908714547174,1.87,420.75,0,True,False
8511,298.3,0.44299999999999995,62.28885766124688,1.484,657.4119999999999,0,True,False
8512,298.4,0.442,58.0990412833205,1.457,643.994,0,False,False
8513,298.3,0.36200000000000004,80.03910000942128,1.546,559.652,1,False,False
8514,298.2,0.365,80.32653160597447,1.478,539.47,0,False,False
8515,298.2,0.47100000000000003,76.09586902943809,1.447,681.5369999999999,0,True,False
8516,298.2,0.45399999999999996,53.764903768656,1.443,655.122,0,True,False
8517,298.3,0.309,70.86495758437673,1.527,471.84299999999996,0,False,True
8518,298.3,0.5479999999999999,54.764423053480485,1.469,805.012,0,False,True
8519,298.3,0.271,46.62967994878795,1.681,455.55100000000004,0,False,False
8520,298.3,0.441,52.145132177544085,1.42,626.22,0,False,True
8521,298.3,0.499,38.54823166427678,1.543,769.957,0,False,False
8522,298.4,0.504,51.588875450232365,1.376,693.5039999999999,0,False,False
8523,298.3,0.298,58.03711086305858,1.631,486.038,0,True,False
8524,298.3,0.41700000000000004,82.7740447390415,1.529,637.5930000000001,0,False,False
8525,298.3,0.462,50.670529310981244,1.468,678.216,0,False,False
8526,298.3,0.523,80.12267696027604,1.378,720.694,0,True,False
8527,298.3,0.519,46.44291379117485,1.401,727.1189999999999,0,False,False
8528,298.4,0.374,44.548444887962475,1.531,572.594,0,False,True
8529,298.4,0.358,60.94977282160825,1.512,541.2959999999999,0,False,False
8530,298.5,0.474,68.6255684648703,1.522,721.428,0,False,False
8531,298.5,0.318,37.21661254011407,1.615,513.57,0,False,True
8532,298.6,0.465,46.05329325236083,1.449,673.785,0,True,False
8533,298.6,0.555,57.784183325065825,1.315,729.825,1,False,False
8534,298.6,0.41100000000000003,51.550216799159074,1.465,602.115,0,False,True
8535,298.6,0.433,70.6310539674161,1.404,607.932,0,False,False
8536,298.6,0.44799999999999995,60.55802980206584,1.547,693.0559999999999,0,True,False
8537,298.6,0.45399999999999996,43.01795528019501,1.426,647.404,0,True,False
8538,298.6,0.302,79.72326896575453,1.73,522.46,0,False,True
8539,298.5,0.377,49.64528377416798,1.548,583.596,0,False,False
8540,298.5,0.402,71.55655544822118,1.517,609.8340000000001,0,False,True
8541,298.6,0.293,73.99578895527048,1.687,494.291,0,False,False
8542,298.5,0.252,83.15788501280511,1.738,437.976,0,False,False
8543,298.4,0.353,59.92537332620507,1.512,533.736,1,False,True
8544,298.5,0.48700000000000004,65.79177577322162,1.365,664.755,0,False,False
8545,298.5,0.21,51.743814673976686,2.011,422.31,0,True,False
8546,298.4,0.276,68.90896467060332,1.806,498.4560000000001,0,False,False
8547,298.4,0.284,58.16917429331599,1.716,487.34399999999994,1,False,True
8548,298.4,0.243,56.88261823622111,1.666,404.838,0,True,False
8549,298.5,0.363,77.77337645580528,1.578,572.814,0,True,False
8550,298.3,0.37200000000000005,37.50844217493443,1.558,579.576,0,True,False
8551,298.3,0.455,79.09812139159342,1.456,662.48,0,False,True
8552,298.2,0.49,77.60349189142785,1.457,713.93,0,True,False
8553,298.2,0.445,60.318312678089455,1.467,652.815,0,False,False
8554,298.1,0.382,59.510142710281414,1.661,634.5020000000001,0,False,False
8555,298.1,0.33899999999999997,53.09036840177451,1.592,539.688,0,False,False
8556,298.2,0.37200000000000005,84.70868958408673,1.596,593.712,0,False,False
8557,298.2,0.406,40.558466637692064,1.489,604.534,0,True,False
8558,298.3,0.483,64.51076178143035,1.471,710.493,0,False,False
8559,298.3,0.413,69.08407950562085,1.505,621.5649999999999,0,False,True
8560,298.3,0.4,81.71650041084723,1.519,607.6,0,False,True
8561,298.3,0.45399999999999996,74.01017484283807,1.408,639.232,0,True,False
8562,298.2,0.444,67.19236014057734,1.332,591.4079999999999,0,False,True
8563,298.1,0.524,40.840615840606134,1.351,707.924,0,False,False
8564,298.0,0.36700000000000005,53.68667584157337,1.5,550.5000000000001,0,False,True
8565,298.0,0.307,41.94208212739926,1.614,495.49799999999993,0,False,False
8566,298.0,0.365,79.06063662327568,1.489,543.485,1,False,False
8567,297.9,0.266,72.48105777818215,1.751,465.7660000000001,0,False,True
8568,298.0,0.45799999999999996,72.87683933986146,1.511,692.038,0,False,True
8569,297.9,0.29600000000000004,67.61282588867721,1.691,500.53600000000006,0,False,False
8570,297.9,0.275,60.352176846835484,1.757,483.175,0,True,False
8571,297.9,0.359,42.49855297317486,1.545,554.655,0,True,False
8572,297.9,0.157,51.484744335252586,2.262,355.134,0,True,False
8573,297.7,0.35200000000000004,41.845789623844524,1.559,548.768,0,True,False
8574,297.6,0.324,71.24565714261716,1.626,526.824,0,True,False
8575,297.6,0.539,43.011438801100255,1.424,767.536,0,False,True
8576,297.6,0.29100000000000004,70.10567750858428,1.648,479.56800000000004,0,True,False
8577,297.6,0.395,69.61276947979523,1.523,601.585,0,False,False
8578,297.6,0.43200000000000005,57.96522394956445,1.502,648.864,0,True,False
8579,297.5,0.40700000000000003,41.761432705902614,1.489,606.023,0,True,False
8580,297.4,0.312,50.74004130670183,1.62,505.44,0,True,False
8581,297.5,0.306,51.00465545377757,1.631,499.08600000000007,0,True,False
8582,297.5,0.45799999999999996,70.01925665716468,1.429,654.482,0,False,True
8583,297.5,0.72,40.68715097068622,1.334,960.48,1,False,True
8584,297.4,0.38,76.45343231080454,1.423,540.74,0,True,False
8585,297.4,0.47700000000000004,73.05036450929569,1.39,663.03,0,False,False
8586,297.4,0.485,44.315345908713695,1.338,648.93,0,False,False
8587,297.3,0.375,70.95821908894447,1.461,547.875,0,False,True
8588,297.4,0.34299999999999997,68.42565907339109,1.627,558.061,0,False,True
8589,297.3,0.444,72.40604000554632,1.385,614.94,0,False,False
8590,297.3,0.48,44.446427772434724,1.538,738.24,0,False,False
8591,297.4,0.355,42.879516107823434,1.557,552.735,0,False,True
8592,297.4,0.33399999999999996,46.82419929613771,1.606,536.404,0,True,False
8593,297.5,0.445,53.29358515744878,1.43,636.35,0,False,False
8594,297.4,0.34600000000000003,74.68324905179006,1.601,553.946,0,False,True
8595,297.4,0.519,71.8961968739425,1.356,703.7639999999999,0,False,False
8596,297.5,0.309,81.27257961392667,1.624,501.816,0,False,False
8597,297.5,0.565,37.93147795493077,1.327,749.755,0,False,False
8598,297.6,0.47,35.57781405070928,1.41,662.7,0,True,False
8599,297.6,0.423,69.95694148503995,1.478,625.194,1,False,False
8600,297.6,0.40299999999999997,48.96437478970829,1.46,588.3799999999999,0,False,False
8601,297.5,0.40299999999999997,51.703944776690875,1.435,578.305,0,False,False
8602,297.4,0.469,62.34010129572561,1.359,637.371,0,False,False
8603,297.4,0.317,40.120656156339926,1.729,548.093,0,False,True
8604,297.3,0.491,67.13472082740248,1.384,679.5440000000001,0,True,False
8605,297.4,0.521,51.25737231155751,1.297,675.737,1,False,False
8606,297.5,0.33299999999999996,66.63575621504958,1.633,543.789,1,False,False
8607,297.5,0.37200000000000005,76.70034565366929,1.505,559.8600000000001,0,False,False
8608,297.5,0.5,43.555566666871485,1.433,716.5,0,True,False
8609,297.4,0.506,81.54365464572601,1.369,692.714,0,False,False
8610,297.4,0.405,61.53440705312219,1.475,597.375,0,False,True
8611,297.4,0.38299999999999995,81.14638825869841,1.561,597.8629999999999,0,False,False
8612,297.4,0.455,45.38650411008891,1.472,669.76,0,False,True
8613,297.5,0.445,65.22813323021188,1.441,641.245,0,False,True
8614,297.5,0.505,55.19435586618023,1.401,707.505,1,True,False
8615,297.5,0.331,73.71110955780065,1.691,559.721,0,True,False
8616,297.6,0.47100000000000003,65.29544716066482,1.382,650.922,0,False,True
8617,297.6,0.46399999999999997,59.72577284791592,1.355,628.72,0,False,True
8618,297.6,0.45299999999999996,80.64927032155043,1.529,692.637,0,True,False
8619,297.7,0.249,53.85585320858401,1.829,455.421,0,True,False
8620,297.6,0.39799999999999996,45.99901024490907,1.48,589.04,0,True,False
8621,297.6,0.424,65.40505934260459,1.475,625.4,0,False,True
8622,297.6,0.526,66.20142185864069,1.431,752.706,0,True,False
8623,297.5,0.423,56.95473107859377,1.437,607.851,0,False,False
8624,297.5,0.456,59.33050218446911,1.476,673.056,0,False,True
8625,297.5,0.397,82.977670714995,1.49,591.5300000000001,0,True,False
8626,297.4,0.335,71.63428456984006,1.632,546.72,0,False,False
8627,297.4,0.49700000000000005,40.53008757412885,1.402,696.7940000000001,0,True,False
8628,297.4,0.45799999999999996,45.60650354353055,1.347,616.9259999999999,0,False,True
8629,297.5,0.31,83.77883172177795,1.747,541.57,1,True,False
8630,297.5,0.391,71.32327768967656,1.557,608.787,0,False,False
8631,297.4,0.574,80.75225630723266,1.371,786.954,0,False,False
8632,297.3,0.37,50.1930731994361,1.506,557.22,0,True,False
8633,297.3,0.355,72.09334300432963,1.59,564.45,0,True,False
8634,297.4,0.537,70.70013542617556,1.336,717.432,0,False,False
8635,297.3,0.43200000000000005,49.73449927196876,1.411,609.552,0,True,False
8636,297.4,0.273,62.54081627253527,1.704,465.19200000000006,0,False,True
8637,297.5,0.273,66.37075556351476,1.723,470.379,0,False,True
8638,297.5,0.397,59.056590541373254,1.459,579.2230000000001,0,False,False
8639,297.6,0.359,76.35893533290064,1.572,564.348,0,False,False
8640,297.5,0.56,76.64345208989948,1.384,775.04,0,False,False
8641,297.6,0.475,77.53002741507784,1.383,656.925,0,False,True
8642,297.6,0.486,75.17117845490814,1.36,660.96,1,False,False
8643,297.5,0.366,59.40417385985723,1.596,584.1360000000001,0,True,False
8644,297.5,0.5429999999999999,54.07191490745036,1.448,786.2639999999999,0,True,False
8645,297.6,0.382,76.56881418571854,1.443,551.2260000000001,0,False,False
8646,297.6,0.355,59.51007292781334,1.492,529.66,0,False,False
